date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,moonphase,people
2023/2/22,53.5,39.2,45.2,53.5,36,43.3,34.3,66.1,0,0,0,0,0,21.3,9,25.1,1029.5,64.3,6.3,131.1,11.3,5,10,0.06,1
2023/2/23,50,44.6,45.8,47.3,40.8,42.9,38.9,77,0.018,100,8.33,0,0,21,8.9,15.4,1024.6,84,6.2,80.5,6.9,3,10,0.09,3
2023/2/24,48.2,39.2,43.8,45.1,35.4,40.3,39.7,85.5,0.077,100,8.33,0,0,22.6,9,341.3,1027.1,65.5,4.6,45.7,4.1,2,10,0.13,0
2023/2/25,51.8,39.2,45,51.8,35.3,41.3,35.1,69.7,0,0,0,0,0,30.6,11.2,358.2,1036.2,33.8,4.4,199.6,17.1,7,10,0.16,0
2023/2/26,48.3,32,40.3,46.4,27.6,36.6,28.5,64,0,0,0,0,0,27.4,8.9,348.9,1039.2,44.3,6.3,134.3,11.5,5,10,0.19,4
2023/2/27,57.2,33.8,44.5,57.2,29.7,43,34.5,70.3,0,0,0,0,0,17.3,11.2,151.2,1034.1,36.6,6.3,195.3,16.9,7,10,0.25,9
2023/2/28,69.8,37.4,54.6,69.8,35.3,53.4,44.9,72.3,0.055,100,8.33,0,0,21.7,15.7,151.8,1026.2,38.6,6.2,207.2,18.1,8,10,0.26,6
2023/3/1,62.6,50,57.1,62.6,46.4,56.8,44.5,63.9,0.098,100,8.33,0,0,24.4,13.4,347.7,1025,25.9,4.8,210.2,18.2,7,10,0.29,1
2023/3/2,57.3,39.2,48.1,57.3,36,47.1,33.4,59.9,0,0,0,0,0,23.8,8.9,8.2,1031.4,0,5,239.3,20.8,8,10,0.32,0
2023/3/3,61,35.5,47.6,61,31.8,46.4,35.8,66.7,0,0,0,0,0,23.8,22.4,126.1,1028.5,40,5.4,233.2,20.3,8,10,0.36,0
2023/3/4,66.2,39.2,51.9,66.2,39.2,51.7,37.7,62.1,0,0,0,0,0,17.3,8.9,41.4,1027.3,7.2,5.3,243,21,8,10,0.39,0
2023/3/5,69.8,39.2,52.9,69.8,39.2,52.4,38.2,61.7,0,0,0,0,0,17.2,8.9,132.1,1025.9,0.3,4.9,242.3,20.7,8,10,0.42,2
2023/3/6,75.2,42.8,58.1,75.2,42.2,57.7,37.7,51.9,0,0,0,0,0,17.7,11.2,155.5,1022.9,12,6.2,247.2,21.3,9,10,0.46,1
2023/3/7,77,48.2,62,77,48.2,61.9,40.4,48.7,0,0,0,0,0,24.8,15.7,158.4,1020.4,58.3,6.2,242.3,20.9,8,10,0.5,1
2023/3/8,78.8,51.8,65.8,78.8,51.8,65.8,48.7,56.8,0.012,100,4.17,0,0,19.7,8.9,185.8,1018.4,52.9,6,204.5,17.6,8,10,0.52,3
2023/3/9,78.8,59,67.5,78.8,59,67.5,54.7,66.4,0.025,100,4.17,0,0,19,11.2,325,1018.3,20.7,5.4,214.1,18.4,8,10,0.56,1
2023/3/10,82.4,51.8,66,80.4,51.8,65.8,47.4,57.6,0,0,0,0,0,19.2,15.7,141.1,1018.8,23.5,5.2,253.5,21.9,9,10,0.59,3
2023/3/11,77,55.4,66.8,77,55.4,66.8,51.3,59.9,0.012,100,8.33,0,0,25.3,15.7,157.3,1018.5,85.9,6.2,164.7,14.2,6,10,0.63,1
2023/3/12,66.2,46.4,56.9,66.2,43,56,49.2,76,0.001,100,4.17,0,0,34.9,17.9,338,1025.3,80.6,4.8,53.3,4.4,2,10,0.66,7
2023/3/13,59,39.2,49,59,34.3,46.5,30.7,53,0,0,0,0,0,28,13.4,82.1,1026.2,45.4,6.3,253.1,21.9,9,10,0.7,2
2023/3/14,71.6,39.3,54.5,71.6,36.1,53.2,36.4,53.6,0,0,0,0,0,26.4,20.1,163.6,1017.3,0.1,6.3,265,22.9,9,10,0.73,5
2023/3/15,78.8,46.4,61.8,78.8,43,61.4,44.2,57.1,0,0,0,0,0,24.9,11.2,123.4,1018.2,26,6.1,245.1,21,9,10,0.75,5
2023/3/16,53.6,50,52.1,53.6,48.5,52,45,76.8,0,0,0,0,0,24.9,8.9,21.6,1025.9,90.7,5.3,116.3,10,5,10,0.8,5
2023/3/17,51.8,48.2,50,51.8,42.7,48.2,45.7,85.6,0.138,100,12.5,0,0,22.1,13.4,337.6,1020.7,84.7,5.2,25.7,2.1,1,10,0.84,0
2023/3/18,51.8,46.4,48.9,51.8,42,46.2,42.8,79.4,0.01,100,12.5,0,0,23.5,11.2,333.1,1023,79.9,4.3,131.3,11.4,5,10,0.87,2
2023/3/19,51.8,48.2,49.3,51.8,45.1,48.3,45,85.5,0.156,100,20.83,0,0,17.1,8.9,183.7,1020.7,71.2,4.2,32.2,2.7,1,10,0.91,3
2023/3/20,62.6,48.2,55.2,62.6,45.1,54.8,51.7,88.7,0.128,100,12.5,0,0,13.6,6.7,138.7,1012.9,85.9,4.8,118.3,10.3,7,10,0.95,0
2023/3/21,64.4,55.4,58.6,64.4,55.4,58.6,57,94.9,0.705,100,25,0,0,19.2,8.8,134.6,1007.8,81.9,2.1,83.5,7.2,4,10,0.98,2
2023/3/22,68,57.2,61.8,68,57.2,61.8,60.9,96.8,0.284,100,16.67,0,0,20.7,8.9,146.3,1005.8,81.2,1.6,114.3,10,4,10,0,0
2023/3/23,62.6,51.8,59.1,62.6,51.8,59.1,54.9,86.2,0.012,100,12.5,0,0,28.8,11.2,344.8,1011.5,83.6,5,63.9,5.5,3,10,0.05,0
2023/3/24,51.8,48.2,49.2,51.8,44.2,47,45.3,86.7,0.153,100,20.83,0,0,22.4,8.9,339.3,1019.7,80.1,4.6,60.4,4.9,3,10,0.08,0
2023/3/25,48.2,42.8,46.5,46.4,40.8,44.1,42.2,85.1,0.082,100,20.83,0,0,19.3,8.9,330.1,1020.5,68,5.7,32.3,2.7,2,10,0.11,0
2023/3/26,60.8,42.9,51.7,60.8,40.3,50.7,40.7,67.6,0.003,100,8.33,0,0,24.6,11.2,349,1021.2,42,5.3,255.5,22.3,9,10,0.14,0
2023/3/27,60.8,42.8,52,60.8,40.2,51.6,39.4,64.8,0,0,0,0,0,24.6,6.7,66.6,1023.3,32.9,5.7,217.3,18.8,8,10,0.18,1
2023/3/28,66.2,41,54.3,66.2,41,54.3,36.1,56.9,0,0,0,0,0,18.8,11.2,124.9,1023.8,42,5.4,255.9,22.1,9,10,0.21,0
2023/3/29,57.2,51.8,54.7,57.2,51.8,54.7,47.5,77,0.019,100,16.67,0,0,14.3,8.9,178.1,1021,77.9,5.8,32.4,2.8,1,10,0.25,0
2023/3/30,55.4,50,52.2,55.4,48.5,51.9,51.2,96.5,0.174,100,29.17,0,0,20.4,8.9,345.2,1018.1,91.6,3.1,17.8,1.6,1,10,0.27,0
2023/3/31,59,51.8,54.7,59,51.8,54.7,53.1,94.6,0.012,100,8.33,0,0,20.4,6.7,345.9,1017.8,95.6,2,108.8,9.5,4,10,0.31,12
2023/4/1,69.8,53.6,59.5,69.8,53.6,59.5,53.2,81.7,0,0,0,0,0,12.6,6.7,38.4,1014.7,19.1,4.1,123.5,10.6,4,10,0.34,0
2023/4/2,75.2,50,61.6,75.2,50,61.6,50.4,71.2,0,0,0,0,0,18.7,8.9,95.4,1015.8,24.2,4.8,284.7,24.8,9,10,0.37,1
2023/4/3,73.4,50,62.1,73.4,50,62.1,50.8,70.7,0.06,100,16.67,0,0,29.5,20,158.2,1015.1,62,5.7,188.2,16.3,7,10,0.4,4
2023/4/4,71.6,62.6,67,71.6,62.6,67,62.4,85.6,1.234,100,100,0,0,44.3,22.4,172.3,1009.7,83.6,6,143.6,12.3,6,10,0.43,1
2023/4/5,66.2,55.2,60.7,66.2,55.2,60.7,56.3,85.7,0.043,100,4.17,0,0,24.2,11.2,344.3,1013,71.5,4.4,57.4,4.9,2,10,0.47,2
2023/4/6,57.2,51.8,53.6,57.2,51.8,53.6,48.7,83.9,0.4,100,8.33,0,0,20.4,8.9,335.1,1016.2,95.4,3.4,41.3,3.5,2,10,0.5,1
2023/4/7,64.4,50,57.9,64.4,50,57.9,48.4,72.6,0.051,100,4.17,0,0,27.5,15.7,324.3,1020.5,57.8,3.4,185.6,16,7,10,0.53,0
2023/4/8,66.2,44.6,56.6,66.2,42.3,56.4,41.1,59.2,0,0,0,0,0,21,8.9,49.2,1025.5,7.3,5.2,295.7,25.4,10,10,0.57,0
2023/4/9,73.4,42.8,58.1,73.4,38.7,57.2,40.7,55.6,0,0,0,0,0,20.4,13.4,150.6,1020.4,4.2,6.3,299,25.8,10,10,0.61,2
2023/4/10,80.6,51.8,65.8,80.1,51.8,65.7,51.5,63.7,0,0,0,0,0,26.6,17.9,169.7,1014.3,5.5,6.3,293.7,25.6,9,10,0.64,2
2023/4/11,77,64.4,69.6,77,64.4,69.6,62.7,79.8,0.03,100,4.17,0,0,25.2,13.3,186.1,1012,49.5,6,173,14.9,7,10,0.68,2
2023/4/12,73.4,57.2,64.9,73.4,57.2,64.9,45,52.9,0,0,0,0,0,28.8,8.9,45.9,1018.2,15.6,4,282.4,24.5,9,10,0.71,2
2023/4/13,73.4,50,61.8,73.4,46.4,61.6,48.5,65,0.187,100,8.33,0,0,30,13.4,150.9,1015.3,44.1,5.4,165.8,14.2,7,10,0.75,1
2023/4/14,77,60.8,68.9,77,60.8,68.9,64.9,87.8,0.322,100,16.67,0,0,17.9,6.7,304.7,1008.5,58.1,4.4,84.4,7.3,3,10,0.79,0
2023/4/15,75.2,62.6,68,75.2,62.6,68,59.2,74.6,0.155,100,8.33,0,0,28.4,13.4,326.7,1009.1,30.7,3.9,189.5,16.4,7,10,0.82,0
2023/4/16,87.7,57.2,71.7,86.1,57.2,71.4,57,64.6,0,0,0,0,0,17.9,11.2,36.9,1007.1,2,4.9,289.1,25,9,30,0.86,0
2023/4/17,86,60.8,72.9,89.4,60.8,73.6,62.9,72.4,0,0,0,0,0,28.4,17.9,153,1010.8,15,5.2,251,21.5,9,15,0.89,3
2023/4/18,87.7,69.8,77.1,90.6,69.8,78.2,65.3,68,0.12,100,8.33,0,0,26.2,15.7,166.2,1009.3,74.2,6.2,226.2,19.6,8,30,0.93,1
2023/4/19,69.8,64.4,67.2,69.8,64.4,67.2,65.5,94.5,1.019,100,20.83,0,0,22.7,8.9,31.3,1005.7,85,4.1,66.6,5.7,5,10,0.96,1
2023/4/20,71.6,60.8,65.7,71.6,60.8,65.7,62.2,88.9,0.012,100,8.33,0,0,23.8,8.9,11.5,1007.6,93.1,4.4,134.2,11.6,4,10,0,0
2023/4/21,68,59,64.2,68,59,64.2,57.3,79,0,0,0,0,0,29.1,13.4,15.8,1013.3,66.1,5.7,213.2,18.6,7,10,0.03,5
2023/4/22,68,50,60,68,47.3,59.9,47.4,64.8,0.012,100,4.17,0,0,29.1,8.9,1.4,1016.6,42.6,6.1,197.3,17.1,7,10,0.06,0
2023/4/23,64.4,60.7,61.9,64.4,60.7,61.9,53.2,73.2,0.021,100,12.5,0,0,20.6,8.9,56.5,1018.2,43,5.5,52.9,4.5,2,10,0.1,1
2023/4/24,59,55.4,56.9,59,55.4,56.9,55,93.2,0.45,100,25,0,0,26.8,11.2,0.7,1019.7,100,3.4,36.2,3.1,2,10,0.13,0
2023/4/25,60.8,55.4,57.4,60.8,55.4,57.4,52.8,85,0.045,100,8.33,0,0,26.8,8.9,317.4,1016.6,93.1,3.9,88.4,7.7,4,10,0.16,2
2023/4/26,69.8,57.2,62.6,69.8,57.2,62.6,49.9,64.5,0,0,0,0,0,18.6,8.9,5.5,1018.3,58.7,4.6,179.4,15.4,6,10,0.19,1
2023/4/27,75.2,51.8,63,75.2,51.8,63,51.1,68.1,0,0,0,0,0,24.6,15.7,150.1,1018,30,4.6,301.2,25.9,10,10,0.22,1
2023/4/28,78.8,60.8,69.5,78.8,60.8,69.5,60,72.8,0.102,100,20.83,0,0,19.3,11.2,179.6,1013.6,55.5,5.3,183.2,15.8,8,10,0.25,0
2023/4/29,69.8,59,64.2,69.8,59,64.2,57.7,80.2,0.293,100,20.83,0,0,30,13.4,317.7,1013.3,83.8,4.3,85.7,7.3,5,10,0.29,1
2023/4/30,77,55.4,64.3,77,55.4,64.3,47.7,58.7,0.02,100,8.33,0,0,19.3,8.9,126.6,1015.2,54.8,6.2,299.8,25.7,10,10,0.32,2
2023/5/1,82.4,53.6,67.5,80.3,53.6,67.1,44.7,49.9,0,0,0,0,0,20.4,17.7,142.4,1017.7,3.5,6.2,328.9,28.2,10,10,0.35,0
2023/5/2,78.8,51.8,67.1,78.8,51.8,67.1,54.2,64.2,0.008,100,4.17,0,0,34.9,17.9,170.1,1018.5,38.1,6.3,248.4,21.3,9,10,0.39,0
2023/5/3,84.1,68,75.3,88.3,68,76,67.9,78.5,0.007,100,4.17,0,0,26.6,17.9,157.8,1013.1,58.4,6.2,123.9,10.5,5,10,0.42,0
2023/5/4,84.2,75.2,78.6,89.6,75.2,80.2,69.7,74.6,0.068,100,12.5,0,0,29.1,17.9,164.1,1006.1,68.6,6.2,241.8,20.9,9,30,0.45,1
2023/5/5,86,71.6,78.8,90.6,71.6,80.1,70.1,75.6,0.161,100,8.33,0,0,27.3,13.4,186.9,1001.6,79.3,5.8,95.9,8.3,3,30,0.48,0
2023/5/6,71.7,60.8,67.4,71.7,60.8,67.4,64.5,90.4,0.27,100,12.5,0,0,21,8.9,20.4,1005.9,94.9,3.2,40.3,3.4,1,10,0.5,0
2023/5/7,64.5,59,61.9,64.5,59,61.9,57.2,84.9,0.43,100,16.67,0,0,31.1,15.7,321.6,1010.5,98.6,5.1,112.5,9.7,5,10,0.55,0
2023/5/8,66.3,53.6,61.1,66.3,53.6,61.1,54.8,81.5,0.053,100,12.5,0,0,24.9,11.2,7.5,1017.2,67.4,5,123.1,10.5,5,10,0.59,1
2023/5/9,75.2,50,62.8,75.2,50,62.8,47.9,63.6,0,0,0,0,0,18.7,8.9,29.1,1018.3,0.1,6.3,333.1,28.7,10,10,0.62,1
2023/5/10,77,51.8,64.6,77,51.8,64.6,45,52.9,0,0,0,0,0,18.6,11.2,134.3,1017.4,60.1,6.3,239.2,20.7,8,10,0.66,1
2023/5/11,64.4,60.8,63.1,64.4,60.8,63.1,48.4,59.5,0.074,100,8.33,0,0,15.7,6.7,214.7,1018.4,72.8,6.2,116.4,10.1,5,10,0.7,1
2023/5/12,77,60.8,67.6,77,60.8,67.6,54.4,63.5,0.001,100,4.17,0,0,12.6,6.7,32.8,1015.9,72.7,5.5,139.8,11.9,6,10,0.75,1
2023/5/13,80.6,64.3,72.5,80.8,64.3,72.5,57.3,61.2,0,0,0,0,0,15.4,6.7,199.2,1013,24.4,4.8,270.7,23.2,8,10,0.77,2
2023/5/14,87.8,62.6,75.9,87.7,62.6,76,59.8,59.4,0,0,0,0,0,11.7,6.7,184.3,1009.7,63.2,5.7,242.1,20.8,9,30,0.8,4
2023/5/15,94.9,62.6,78.9,91.5,62.6,78,55.6,49.5,0,0,0,0,0,19.7,15.7,157.7,1008.9,56,6.2,315,27.4,10,10,0.84,2
2023/5/16,87.6,68,77.7,90.1,68,78.4,63.6,63.1,0,0,0,0,0,33.8,20.1,165.1,1009.4,76.3,6.2,251.2,21.8,9,10,0.87,2
2023/5/17,75.2,66.2,71.7,75.2,66.2,71.7,68.1,88.7,1.574,100,29.17,0,0,37.8,17.9,165.5,1007,64.5,5,58.3,5,3,10,0.91,1
2023/5/18,78.8,68,72.7,78.8,68,72.7,67.1,83.1,0.262,100,16.67,0,0,33.6,15.7,320.5,1005.8,81.5,5.3,193.1,16.8,7,10,0.95,1
2023/5/19,75.2,66.2,70.3,75.2,66.2,70.3,61.8,74.8,0,0,0,0,0,30.2,9,345.5,1010.8,85.3,6.2,176.9,15.5,6,10,0,0
2023/5/20,78.7,66.1,71.4,78.7,66.1,71.4,64.6,79.6,0,0,0,0,0,19.7,13.4,151.3,1010.3,65.8,5.6,177.9,15.5,6,10,0.02,1
2023/5/21,82.4,69.8,74.9,87.2,69.8,75.7,68.9,82.3,0.006,100,8.33,0,0,16.1,8.9,150.9,1008,83.2,4.8,132.2,11.4,5,10,0.05,1
2023/5/22,73.4,60.8,66.9,73.4,60.8,66.9,61.7,83.8,0.299,100,12.5,0,0,29.9,15.6,354.7,1009.3,80.5,4.1,35,3,1,10,0.08,0
2023/5/23,78.8,60.8,69.3,78.8,60.8,69.3,51,56,0,0,0,0,0,25.2,13.3,347.3,1014,15,5.3,332.3,28.8,10,10,0.11,4
2023/5/24,68,60.8,64.6,68,60.8,64.6,55.3,72.2,0.076,100,12.5,0,0,21.7,8.9,165.5,1013.1,58.2,6.3,82.3,7.2,4,10,0.15,0
2023/5/25,82.4,60.7,71.4,84.6,60.7,71.6,62.1,74.2,0,0,0,0,0,20.8,11.2,133.8,1013.4,55.8,6.2,239.6,20.7,8,10,0.18,0
2023/5/26,89.6,66.2,78,96,66.2,79.8,68.4,73.6,0.001,100,4.17,0,0,21.5,8.9,150.5,1012.6,87.1,6.2,247,21.4,7,10,0.21,2
2023/5/27,86,76.9,80.7,91.9,76.9,83.3,71.4,73.9,0.138,100,12.5,0,0,32.7,20.1,170.2,1011.6,74.1,6.2,157.9,13.5,5,10,0.25,2
2023/5/28,93.2,75.1,83,100.9,75.1,85.9,69.4,65.3,0,0,0,0,0,24.6,15.7,162.4,1010.1,26.2,6.2,305.7,26.3,9,10,0.27,1
2023/5/29,100.4,76.9,86.3,109.8,76.9,92,72.7,66.4,0,0,0,0,0,21.2,13.4,156.3,1008.5,48.8,6.3,305.2,26.5,9,30,0.31,1
2023/5/30,91.4,77,82.6,102.6,77,87.8,74.3,76.8,0,0,0,0,0,16.2,6.9,56.4,1007.4,35.6,5.4,264.6,22.9,8,30,0.34,0
2023/5/31,82.4,73.4,77.2,87.2,73.4,78,71.4,82.9,0.012,100,12.5,0,0,17.6,8.9,28.4,1006.8,66.7,4.4,165,14.4,5,10,0.37,1
2023/6/1,78.8,73.4,75.7,78.8,73.4,75.7,72.2,88.9,0.073,100,8.33,0,0,20.6,8.9,9.9,1004.1,85.8,4.7,126.2,10.9,4,10,0.4,0
2023/6/2,91.4,73.4,82.2,92.2,73.4,83.4,68.1,66,0,0,0,0,0,24.3,13.4,341.4,1004.7,60,5.2,308.2,26.9,9,10,0.44,0
2023/6/3,82.4,71.6,76.1,85.4,71.6,76.4,65.2,69.5,0,0,0,0,0,21.5,11.2,48.7,1010.9,22.9,4.9,235.7,20.5,9,10,0.47,1
2023/6/4,80.6,71.6,75.4,82.7,71.6,75.8,62.6,64.6,0.007,100,4.17,0,0,21.7,13.5,134.4,1011.4,79.4,6.2,193.3,16.7,7,10,0.5,1
2023/6/5,87.8,75.1,80.2,97.8,75.1,83.6,71.2,74.5,0.051,100,12.5,0,0,23.7,13.3,153.5,1007.8,81.8,5.6,152,13.1,5,30,0.54,3
2023/6/6,73.5,69.8,72,73.5,69.8,72,66.5,83.1,0.028,100,20.83,0,0,23.5,11.1,345.1,1009.3,77.6,4.6,124.1,10.7,7,10,0.57,0
2023/6/7,80.6,69.8,74.2,84.6,69.8,74.8,70.4,88.5,1.77,100,29.17,0,0,18.8,15.7,154.3,1008.9,73.6,3.2,114.4,9.8,3,10,0.61,1
2023/6/8,77,71.5,74.5,77,71.5,74.5,71.9,91.6,1.143,100,12.5,0,0,15.4,8.9,141.9,1005.9,65.8,3.6,102.8,8.9,3,10,0.64,0
2023/6/9,91.4,71.6,79.9,98.2,71.6,82.4,70.5,75.4,0.005,100,4.17,0,0,15.9,8.9,148.3,1004.2,41.8,5,286.1,24.7,9,30,0.68,0
2023/6/10,93.2,73.4,81.6,102.7,73.4,85.4,72.3,75.5,0.004,100,4.17,0,0,16.3,11.2,148.5,1001.7,48.4,5.9,270.1,23.5,9,60,0.71,0
2023/6/11,91.4,75.1,81.1,97,75.1,83.8,72.4,76.5,0.032,100,16.67,0,0,17.3,11.2,17.4,1002.9,33.8,4.9,241.3,20.9,8,60,0.75,0
2023/6/12,84.2,75.1,78.6,89.6,75.1,80.3,71.5,79.6,0.004,100,4.17,0,0,18.7,8.9,35.5,1004.5,47.6,5,170.3,14.8,5,10,0.79,0
2023/6/13,84.1,73.4,77.4,90.8,73.4,78.8,72,83.9,0.084,100,12.5,0,0,18.7,11.2,30.7,1004,68.6,5.3,111,9.5,4,30,0.82,0
2023/6/14,89.6,73.4,78.8,92.3,73.4,80.1,70.1,76.5,0.076,100,20.83,0,0,16.5,11.2,119,1006,71.5,4.8,281.8,24.3,9,10,0.86,0
2023/6/15,87.8,71.6,79.8,94,71.6,81.6,69.1,71.6,0,0,0,0,0,14.3,8.9,65.9,1008.6,42.8,4.9,239.3,20.8,8,10,0.89,0
2023/6/16,80.6,71.6,75.3,83.9,71.6,75.5,69.4,82.2,0.545,100,50,0,0,16.8,13.4,170.6,1011,41,4.1,141,12,7,10,0.93,0
2023/6/17,82.4,71.6,75.6,88.2,71.6,76.4,72.5,90.6,0.682,100,70.83,0,0,18.3,11.2,110.1,1009.4,80.8,3.4,72.4,6.2,3,10,0.96,5
2023/6/18,86,75.2,79.5,99.4,75.2,83.3,76.6,91.1,0.599,100,79.17,0,0,22.4,6.7,170.3,1005.4,79.6,3,147.5,12.7,6,30,0,0
2023/6/19,95,77,83.1,110.3,77,90.3,77.4,84.2,0.852,100,50,0,0,23.7,11.2,149.5,1002.5,40.3,4.7,165.4,14.3,6,60,0.03,0
2023/6/20,87.8,77,80.6,102.4,77,86,77.5,90.5,1.113,100,83.33,0,0,24.6,8.9,186.2,1002.9,64,4.4,130.2,11.1,5,60,0.06,0
2023/6/21,87.8,77,81.7,97.8,77,85.5,73.9,78.8,0.055,100,4.17,0,0,13.2,8.9,4.4,1005.3,51.3,4.6,57.4,4.9,2,10,0.1,0
2023/6/22,86,73.4,79.9,91.9,73.4,82.6,71.8,77,0.002,100,4.17,0,0,14.1,8.9,177.5,1007.8,20.7,4.6,183.1,15.8,8,10,0.13,0
2023/6/23,77,66.2,70.5,77,66.2,70.5,66.9,88.7,1.046,100,29.17,0,0,21.7,13.4,191.3,1010.3,53.2,5.1,30.5,2.7,1,10,0.16,1
2023/6/24,82.3,68,75.4,90.7,68,77.1,73.3,93.4,1.051,100,33.33,0,0,28.9,6.7,160.2,1007.7,77.6,4.1,49.4,4.1,2,10,0.2,5
2023/6/25,91.3,77,83.2,105.1,77,90.9,76.9,82.3,0.075,100,12.5,0,0,25.9,13.4,179.2,1007.1,67.7,5.8,157.2,13.6,6,75,0.23,0
2023/6/26,93.2,77,84,107.6,77,91.2,75.7,77,0.012,100,8.33,0,0,29.1,17.9,174.5,1007.8,68.2,6.2,236.7,20.4,9,100,0.25,1
2023/6/27,86,78.8,82.8,99.4,78.8,91.7,77.4,83.9,0.009,100,8.33,0,0,19.3,11.2,183,1009.8,72.6,6.1,125,10.8,4,75,0.29,5
2023/6/28,95,77,87.4,116.1,77,98.9,77.6,74,0,0,0,0,0,19.9,15.7,162.9,1008.1,54.2,6.1,284.8,24.6,9,100,0.33,2
2023/6/29,98.6,80.6,89.6,121,87.1,103.7,78,69.8,0.044,100,8.33,0,0,21.9,15.5,172.7,1003.8,80.2,6.2,250.9,21.6,8,75,0.36,2
2023/6/30,96.8,78.8,86,115.3,78.8,95.1,76.6,75,1.211,100,16.67,0,0,20.6,13.4,162.6,1002.3,74.3,6.2,150.1,13,4,75,0.39,0
2023/7/1,96.8,77,85.5,115.3,77,96.1,78.7,81.5,1.402,100,12.5,0,0,21.7,8.9,165.4,1004.5,51.9,5.3,172.4,14.9,7,75,0.42,1
2023/7/2,96.8,80.6,87.6,122.3,88,102.2,79.3,77.4,0.359,100,16.67,0,0,16.3,11.2,166.1,1005.8,68.9,6.2,228.3,19.7,8,100,0.46,0
2023/7/3,98.6,82.4,90,117.7,92.3,105.9,79.3,72.2,0.256,100,16.67,0,0,18.6,8.9,189.1,1004.9,71.7,6.2,223.8,19.3,8,75,0.5,1
2023/7/4,100.4,82.4,91.7,117.2,92.3,105.5,77.4,65.2,0,0,0,0,0,24.2,11.2,206.4,1001.7,87.9,6.3,262,22.6,9,60,0.52,0
2023/7/5,89.6,82.4,86,102.5,92.4,98.9,78.6,79,0.01,100,4.17,0,0,21.5,8.9,357,1001.4,55.1,5.6,122.5,10.4,4,60,0.56,4
2023/7/6,100.4,80.6,90,117.2,88.1,104.5,78.6,71.1,0.075,100,16.67,0,0,18.8,15.7,198.3,1001.8,49.2,5.8,214.9,18.6,7,75,0.59,3
2023/7/7,102.2,84.2,93,119.6,96,107.4,77.4,62.3,0,0,0,0,0,30.9,13.4,213.3,1000.8,71.3,6.2,278.1,24,9,60,0.63,0
2023/7/8,102.2,85.9,94.4,119.6,99.2,109.7,77.5,59.6,0.004,100,4.17,0,0,30.2,15.7,235.2,1002.9,88.1,6.2,255.7,21.9,8,60,0.66,3
2023/7/9,98.6,82.4,90.8,117.6,89.5,105,77.7,66.7,0.027,100,8.33,0,0,19.7,11.2,225.4,1004.7,34.1,6.2,215.8,18.8,7,75,0.7,3
2023/7/10,100.4,77,85.4,123.5,77,96.1,77.4,78.1,0.306,100,12.5,0,0,33,15.7,173.6,1005.4,59.1,6.2,200.4,17.2,7,100,0.75,2
2023/7/11,98.6,78.8,88.5,118.6,78.8,101.8,78,72.5,0,0,0,0,0,33,13.4,169.7,1005.3,26,6.3,300.5,25.7,9,100,0.77,5
2023/7/12,100.4,84.1,90.6,123.5,94,106,78.5,68.6,0.004,100,4.17,0,0,22.4,13.4,172.4,1004.7,47.2,6.3,297.1,25.7,9,75,0.8,0
2023/7/13,98.6,84.2,90.4,121,92.4,104.5,77.6,66.8,0,0,0,0,0,22.6,15.5,163.1,1003.9,86.4,6.3,255.8,22,8,60,0.84,0
2023/7/14,100.4,82.4,90.2,117.2,89.4,102.4,76.5,65.3,0,0,0,0,0,23.5,15.7,163.4,1002.9,82.5,6.3,242,20.8,9,30,0.87,3
2023/7/15,100.4,84.2,90.5,120.1,90.9,103.4,76.7,65.1,0.004,100,4.17,0,0,22.6,17.9,160.7,1002.2,39,6.3,286.1,24.6,9,60,0.91,1
2023/7/16,96.8,84.2,88.2,112.8,94.1,101.8,78.3,73.4,0.074,100,8.33,0,0,25.5,17.9,145.5,1004.5,64.7,6.3,231.3,19.9,8,60,0.94,1
2023/7/17,93.2,82.1,86.9,107.6,90.2,98.9,77.5,74.3,0.069,100,16.67,0,0,21,13.4,111.2,1006,55.6,6.3,192.3,16.5,7,60,0.98,6
2023/7/18,98.6,77.1,85.5,112.8,77.1,95.1,77.5,79,0.261,100,37.5,0,0,15,8.9,108.8,1008.2,58.4,6.2,241.7,20.9,8,75,0,1
2023/7/19,93.2,78.8,83.7,113.4,78.8,93.6,78.7,86.1,0.247,100,12.5,0,0,15.9,8.9,122.3,1008.5,61.7,6,157.1,13.6,6,75,0.05,1
2023/7/20,91.3,78.8,82.2,107.7,78.8,91.1,79.1,91,0.202,100,12.5,0,0,19.6,6.7,199.1,1007.1,67.7,5.4,159.6,13.8,8,60,0.08,0
2023/7/21,91.4,78.8,82,110.9,78.8,89.9,79,91,0.748,100,25,0,0,20.7,11.2,170.5,1007.8,59.4,5.5,124.6,10.7,5,60,0.11,1
2023/7/22,91.4,77,84.6,110.9,77,96.2,78.9,83.9,0.901,100,20.83,0,0,21.8,13.4,176.2,1008.5,57.7,5.7,104.7,9,4,60,0.15,2
2023/7/23,89.6,77,84,105.1,77,94.3,78.6,84.3,0.092,100,12.5,0,0,21.8,8.9,186.1,1008,77,6.2,120.6,10.2,6,60,0.18,1
